customer_id,credit_card_number,credit_limit,credit_score,annual_income,employment_status,loan_amount,loan_purpose,loan_term,interest_rate,Debt_to_Income,Missed_Payments,Loan_Default_History,Credit_History_Years
695,5105165876283379,28215.42,764,485448.12,error: undefined method `first' for nil:NilClass,152591.25,error: undefined method `first' for nil:NilClass,24,16.41,0.193,0,false,18.2
696,3557755583428883,47693.62,413,28064.03,error: undefined method `first' for nil:NilClass,90924.46,error: undefined method `first' for nil:NilClass,61,13.21,0.743,13,true,0.5
697,4041597898117583,11517.55,687,348283.37,error: undefined method `first' for nil:NilClass,22810.45,error: undefined method `first' for nil:NilClass,25,15.03,0.119,1,true,15.4
698,201509821002711,40477.81,338,372010.36,error: undefined method `first' for nil:NilClass,142808.69,error: undefined method `first' for nil:NilClass,57,9.38,0.963,23,true,28.2
699,5610555173311648666,43410.84,361,164721.98,error: undefined method `first' for nil:NilClass,112663.52,error: undefined method `first' for nil:NilClass,55,32.15,0.179,12,true,17.5
700,201963178799355,41134.8,632,179685.62,error: undefined method `first' for nil:NilClass,172144.54,error: undefined method `first' for nil:NilClass,83,2.78,0.282,11,true,31.5
701,6372559432734640,986.34,501,400340.98,error: undefined method `first' for nil:NilClass,130467.92,error: undefined method `first' for nil:NilClass,39,32.62,0.53,16,true,19.8
702,3570721148486488,6620.29,429,69006.16,error: undefined method `first' for nil:NilClass,4315.88,error: undefined method `first' for nil:NilClass,83,5.52,0.377,13,false,6.2
703,6762689482721014980,30295.88,718,92199.03,error: undefined method `first' for nil:NilClass,85706.27,error: undefined method `first' for nil:NilClass,77,27.89,0.115,8,true,8.1
704,676793188156925225,17731.0,691,340290.77,error: undefined method `first' for nil:NilClass,149175.78,error: undefined method `first' for nil:NilClass,13,9.03,0.847,15,false,5.4
705,5602259888310664,45373.26,565,58886.72,error: undefined method `first' for nil:NilClass,84315.3,error: undefined method `first' for nil:NilClass,24,11.13,0.737,16,false,3.3
706,3574885378785343,22054.48,690,100032.54,error: undefined method `first' for nil:NilClass,186870.32,error: undefined method `first' for nil:NilClass,17,31.75,0.121,1,true,11.8
707,3581631517882729,17638.22,313,175397.24,error: undefined method `first' for nil:NilClass,1463.1,error: undefined method `first' for nil:NilClass,57,4.29,0.507,17,false,13.6
708,676321795138901644,17670.48,557,415473.2,error: undefined method `first' for nil:NilClass,143721.2,error: undefined method `first' for nil:NilClass,43,27.99,0.111,8,true,22.0
709,201453440846390,22418.08,687,225848.68,error: undefined method `first' for nil:NilClass,24020.31,error: undefined method `first' for nil:NilClass,26,33.9,0.9,5,false,37.8
710,6331101073491261,33391.5,781,243823.48,error: undefined method `first' for nil:NilClass,74367.31,error: undefined method `first' for nil:NilClass,14,30.31,0.427,7,false,27.9
711,3549866133778254,37541.11,317,486680.21,error: undefined method `first' for nil:NilClass,36177.34,error: undefined method `first' for nil:NilClass,76,33.18,0.237,18,true,5.6
712,5602234681433740,23927.34,751,40843.52,error: undefined method `first' for nil:NilClass,10113.41,error: undefined method `first' for nil:NilClass,52,27.96,0.67,23,true,27.5
713,3537582094484667,6325.35,386,391146.7,error: undefined method `first' for nil:NilClass,191232.61,error: undefined method `first' for nil:NilClass,68,31.24,0.539,24,true,3.7
714,4405952835295887,39138.11,688,396570.6,error: undefined method `first' for nil:NilClass,3814.55,error: undefined method `first' for nil:NilClass,55,7.18,0.141,2,true,28.1
715,3586734261808604,16506.83,586,327014.28,error: undefined method `first' for nil:NilClass,119533.66,error: undefined method `first' for nil:NilClass,27,28.33,0.931,13,false,32.2
716,6759482368729475254,16703.75,376,443965.09,error: undefined method `first' for nil:NilClass,174758.65,error: undefined method `first' for nil:NilClass,83,22.89,0.977,19,false,18.3
717,3582721916739882,38562.59,350,275860.53,error: undefined method `first' for nil:NilClass,121176.8,error: undefined method `first' for nil:NilClass,66,5.31,0.208,2,false,22.4
718,5602235958478730,38576.35,708,430471.42,error: undefined method `first' for nil:NilClass,155261.12,error: undefined method `first' for nil:NilClass,56,30.83,0.629,22,false,35.8
719,374622311726771,41363.68,343,493748.42,error: undefined method `first' for nil:NilClass,36825.4,error: undefined method `first' for nil:NilClass,78,10.77,0.206,4,false,16.8
720,67597927617433042,27507.58,667,112733.46,error: undefined method `first' for nil:NilClass,165942.04,error: undefined method `first' for nil:NilClass,8,22.08,0.386,4,false,27.1
721,3538688859445683,6939.37,658,233062.4,error: undefined method `first' for nil:NilClass,99911.41,error: undefined method `first' for nil:NilClass,22,32.07,0.88,13,true,24.2
722,5010126963256706,30873.27,367,97264.68,error: undefined method `first' for nil:NilClass,90795.33,error: undefined method `first' for nil:NilClass,39,4.05,0.928,20,true,39.6
723,4153651597387320,16145.28,310,456915.86,error: undefined method `first' for nil:NilClass,40906.91,error: undefined method `first' for nil:NilClass,49,8.96,0.701,20,false,5.8
724,3547512125893493,16115.75,470,123056.11,error: undefined method `first' for nil:NilClass,35572.67,error: undefined method `first' for nil:NilClass,19,29.09,0.537,11,false,6.7
725,374622267838968,4307.21,743,356539.6,error: undefined method `first' for nil:NilClass,142015.5,error: undefined method `first' for nil:NilClass,15,10.84,0.13,0,true,11.1
726,3544553943917620,24074.71,439,386593.7,error: undefined method `first' for nil:NilClass,43593.42,error: undefined method `first' for nil:NilClass,11,32.17,0.117,23,true,15.8
727,372301225569039,27069.94,552,67292.26,error: undefined method `first' for nil:NilClass,75377.16,error: undefined method `first' for nil:NilClass,42,14.98,0.736,0,false,22.0
728,3543029044980131,32283.95,677,71995.05,error: undefined method `first' for nil:NilClass,78111.44,error: undefined method `first' for nil:NilClass,60,25.81,0.087,10,false,23.9
729,5602239459472078434,2054.61,696,387830.97,error: undefined method `first' for nil:NilClass,150496.79,error: undefined method `first' for nil:NilClass,49,11.17,0.045,0,false,0.8
730,374288439272104,15942.25,652,217941.33,error: undefined method `first' for nil:NilClass,161882.11,error: undefined method `first' for nil:NilClass,35,27.77,0.452,12,false,25.7
731,4041375138732,40602.04,717,91179.75,error: undefined method `first' for nil:NilClass,183477.16,error: undefined method `first' for nil:NilClass,33,10.9,0.685,3,true,24.5
732,5602220144866196,10959.49,613,140727.45,error: undefined method `first' for nil:NilClass,158673.42,error: undefined method `first' for nil:NilClass,45,17.47,0.75,8,true,16.9
733,4911129267666553354,44995.61,828,38640.11,error: undefined method `first' for nil:NilClass,27786.37,error: undefined method `first' for nil:NilClass,44,21.31,0.558,12,false,38.0
734,5602247907900938,40032.39,535,333877.0,error: undefined method `first' for nil:NilClass,69182.52,error: undefined method `first' for nil:NilClass,84,11.32,0.925,6,true,35.9
735,372301502861810,46044.29,593,471379.96,error: undefined method `first' for nil:NilClass,159516.22,error: undefined method `first' for nil:NilClass,63,24.91,0.809,20,true,7.9
736,4041591266069,12483.76,650,458539.4,error: undefined method `first' for nil:NilClass,105292.12,error: undefined method `first' for nil:NilClass,20,33.02,0.821,2,false,13.7
737,3585007863601847,19945.48,412,165889.42,error: undefined method `first' for nil:NilClass,139159.79,error: undefined method `first' for nil:NilClass,63,35.63,0.858,0,false,24.1
738,63043989675666912,8696.58,657,487201.46,error: undefined method `first' for nil:NilClass,160625.77,error: undefined method `first' for nil:NilClass,74,10.07,0.21,22,true,5.6
739,3542568015700029,7704.32,617,274449.11,error: undefined method `first' for nil:NilClass,5066.9,error: undefined method `first' for nil:NilClass,24,29.4,0.452,10,true,39.2
740,3535043670736386,31137.71,584,141797.62,error: undefined method `first' for nil:NilClass,43039.22,error: undefined method `first' for nil:NilClass,65,12.85,0.211,1,true,39.7
741,5602246968128264,42549.49,420,135013.89,error: undefined method `first' for nil:NilClass,18084.8,error: undefined method `first' for nil:NilClass,47,27.11,0.816,6,false,5.6
742,5602227617735055,22945.36,676,495682.72,error: undefined method `first' for nil:NilClass,139027.74,error: undefined method `first' for nil:NilClass,34,10.32,0.939,20,true,7.2
743,3566182404525350,8141.29,708,480534.28,error: undefined method `first' for nil:NilClass,81364.42,error: undefined method `first' for nil:NilClass,84,30.7,0.576,6,false,33.6
744,5048371114898149,5408.2,515,294899.14,error: undefined method `first' for nil:NilClass,181117.54,error: undefined method `first' for nil:NilClass,59,7.43,0.512,24,true,2.1
745,676184344083765005,37380.1,695,172202.56,error: undefined method `first' for nil:NilClass,59108.8,error: undefined method `first' for nil:NilClass,62,3.17,0.211,22,true,37.8
746,3553067242764144,38615.58,355,218340.8,error: undefined method `first' for nil:NilClass,129455.24,error: undefined method `first' for nil:NilClass,39,16.72,0.962,24,false,19.4
747,5108757261707074,15113.05,808,20331.72,error: undefined method `first' for nil:NilClass,76019.86,error: undefined method `first' for nil:NilClass,70,11.84,0.564,3,true,7.6
748,50203094240967318,657.21,642,90722.28,error: undefined method `first' for nil:NilClass,89246.57,error: undefined method `first' for nil:NilClass,70,2.08,0.254,22,false,36.3
749,5602235459387737,22958.06,766,152563.41,error: undefined method `first' for nil:NilClass,94010.98,error: undefined method `first' for nil:NilClass,75,13.63,0.775,16,false,35.5
750,3550339851215418,26104.66,551,422707.68,error: undefined method `first' for nil:NilClass,147245.77,error: undefined method `first' for nil:NilClass,36,28.3,0.655,22,true,11.4
751,3548765601937643,37918.07,406,268802.93,error: undefined method `first' for nil:NilClass,4858.88,error: undefined method `first' for nil:NilClass,9,27.45,0.976,2,false,27.4
752,3578252998964608,10659.61,556,361795.7,error: undefined method `first' for nil:NilClass,40911.17,error: undefined method `first' for nil:NilClass,57,6.13,0.853,19,true,17.7
753,5556264434313986,15800.03,538,259641.42,error: undefined method `first' for nil:NilClass,148234.37,error: undefined method `first' for nil:NilClass,40,14.74,0.635,20,false,25.3
754,30231496936795,45536.32,348,229714.21,error: undefined method `first' for nil:NilClass,92970.91,error: undefined method `first' for nil:NilClass,19,22.03,0.039,19,false,29.9
755,3588496098285400,28200.38,330,309445.25,error: undefined method `first' for nil:NilClass,193949.57,error: undefined method `first' for nil:NilClass,25,1.81,0.537,2,true,3.8
756,201422961608430,43203.42,354,16996.95,error: undefined method `first' for nil:NilClass,56110.07,error: undefined method `first' for nil:NilClass,23,9.6,0.264,5,false,34.0
757,5100175113668584,38545.07,686,185781.76,error: undefined method `first' for nil:NilClass,108092.77,error: undefined method `first' for nil:NilClass,14,2.23,0.081,13,false,20.2
758,30073955102224,27888.96,435,93863.09,error: undefined method `first' for nil:NilClass,5107.91,error: undefined method `first' for nil:NilClass,27,21.86,0.058,17,false,6.7
759,3564409492251025,11114.63,373,100177.78,error: undefined method `first' for nil:NilClass,39770.07,error: undefined method `first' for nil:NilClass,56,15.29,0.495,21,false,17.7
760,676154567424854452,24085.56,698,185665.58,error: undefined method `first' for nil:NilClass,20363.77,error: undefined method `first' for nil:NilClass,57,22.77,0.984,24,false,3.4
761,4911354680813584559,5663.06,762,320439.86,error: undefined method `first' for nil:NilClass,82480.67,error: undefined method `first' for nil:NilClass,81,5.82,0.14,13,true,1.5
762,3576696661834948,43391.77,379,300385.06,error: undefined method `first' for nil:NilClass,14904.61,error: undefined method `first' for nil:NilClass,33,33.22,0.588,12,false,33.3
763,378508428828426,1776.79,386,381101.55,error: undefined method `first' for nil:NilClass,10271.3,error: undefined method `first' for nil:NilClass,6,28.71,0.328,3,true,31.3
764,5602211945656987459,48991.74,600,309546.28,error: undefined method `first' for nil:NilClass,112247.09,error: undefined method `first' for nil:NilClass,23,3.44,0.45,16,false,10.9
765,490586924425532104,36650.63,765,273084.81,error: undefined method `first' for nil:NilClass,110794.55,error: undefined method `first' for nil:NilClass,23,19.87,0.217,22,false,32.6
766,3541901138254239,29846.14,788,327824.68,error: undefined method `first' for nil:NilClass,188153.61,error: undefined method `first' for nil:NilClass,65,29.64,0.531,11,true,3.8
767,3548212872946383,32780.59,417,284389.33,error: undefined method `first' for nil:NilClass,137484.25,error: undefined method `first' for nil:NilClass,40,35.79,0.727,22,true,31.6
768,3549387502059069,38778.84,541,306655.96,error: undefined method `first' for nil:NilClass,178465.48,error: undefined method `first' for nil:NilClass,51,22.49,0.071,10,true,38.1
769,633416394152178243,4549.16,783,296557.04,error: undefined method `first' for nil:NilClass,185580.94,error: undefined method `first' for nil:NilClass,35,9.79,0.32,2,false,9.8
770,6331103162946049,40819.09,751,162766.03,error: undefined method `first' for nil:NilClass,180997.72,error: undefined method `first' for nil:NilClass,61,25.71,0.18,12,false,39.8
771,3557819212439883,20464.51,675,290611.0,error: undefined method `first' for nil:NilClass,76226.0,error: undefined method `first' for nil:NilClass,39,12.72,0.409,3,false,30.8
772,5602214711776754766,33491.22,640,96573.35,error: undefined method `first' for nil:NilClass,160172.13,error: undefined method `first' for nil:NilClass,77,11.24,0.787,9,false,33.3
773,5007660844165988,44191.82,385,443634.1,error: undefined method `first' for nil:NilClass,75225.67,error: undefined method `first' for nil:NilClass,14,35.99,0.18,0,false,9.2
774,4041595966394902,36831.62,778,133298.5,error: undefined method `first' for nil:NilClass,139696.74,error: undefined method `first' for nil:NilClass,60,29.26,0.698,18,true,14.9
775,5641828503854752,23002.29,717,124623.45,error: undefined method `first' for nil:NilClass,171640.84,error: undefined method `first' for nil:NilClass,81,28.69,0.01,4,false,14.9
776,4905066222300234033,12404.77,617,482952.99,error: undefined method `first' for nil:NilClass,47390.42,error: undefined method `first' for nil:NilClass,15,34.59,0.996,17,false,2.1
777,6396511401156315,5110.96,614,41741.46,error: undefined method `first' for nil:NilClass,177963.6,error: undefined method `first' for nil:NilClass,16,32.22,0.119,0,true,35.7
778,3537418848714929,19342.8,404,181592.38,error: undefined method `first' for nil:NilClass,193720.62,error: undefined method `first' for nil:NilClass,73,21.48,0.093,7,true,0.4
779,5002353699254546,46629.15,353,298433.19,error: undefined method `first' for nil:NilClass,82085.92,error: undefined method `first' for nil:NilClass,67,25.48,0.655,24,false,13.9
780,4508125346982063,32098.39,361,469354.32,error: undefined method `first' for nil:NilClass,34685.41,error: undefined method `first' for nil:NilClass,81,9.36,0.622,6,false,39.5
781,6763037943605498281,3493.78,534,310128.01,error: undefined method `first' for nil:NilClass,49176.28,error: undefined method `first' for nil:NilClass,48,5.95,0.512,3,true,13.8
782,5002357299054123,6198.8,371,371290.6,error: undefined method `first' for nil:NilClass,71782.75,error: undefined method `first' for nil:NilClass,27,20.15,0.815,12,true,5.1
783,3553679315778551,30728.25,393,130389.38,error: undefined method `first' for nil:NilClass,52594.99,error: undefined method `first' for nil:NilClass,42,13.35,0.217,13,true,10.0
784,5314108316871400,48580.23,338,374258.42,error: undefined method `first' for nil:NilClass,19319.06,error: undefined method `first' for nil:NilClass,82,2.22,0.548,15,false,36.3
785,3540943872534740,10275.54,418,459100.0,error: undefined method `first' for nil:NilClass,19654.8,error: undefined method `first' for nil:NilClass,76,4.79,0.395,24,false,32.7
786,36781555853327,36978.06,683,106456.05,error: undefined method `first' for nil:NilClass,69467.99,error: undefined method `first' for nil:NilClass,79,20.04,0.748,15,false,16.0
787,30279598742454,46327.27,841,138686.76,error: undefined method `first' for nil:NilClass,189344.08,error: undefined method `first' for nil:NilClass,17,33.26,0.528,2,false,31.0
788,502061805621344327,630.96,740,317884.3,error: undefined method `first' for nil:NilClass,92009.2,error: undefined method `first' for nil:NilClass,53,5.14,0.015,23,true,31.6
789,374283008644155,43788.98,347,103358.89,error: undefined method `first' for nil:NilClass,31684.95,error: undefined method `first' for nil:NilClass,60,12.47,0.021,6,false,13.8
790,5602236611979917687,49090.56,310,231670.42,error: undefined method `first' for nil:NilClass,47256.51,error: undefined method `first' for nil:NilClass,72,15.04,0.931,0,false,28.7
791,3555954114464382,33436.48,314,487575.22,error: undefined method `first' for nil:NilClass,164986.62,error: undefined method `first' for nil:NilClass,50,33.35,0.409,11,false,22.0
792,3577157204891092,14926.06,463,258268.67,error: undefined method `first' for nil:NilClass,91238.18,error: undefined method `first' for nil:NilClass,28,12.6,0.42,18,true,37.6
793,3560942373268779,45241.63,449,144579.15,error: undefined method `first' for nil:NilClass,18657.16,error: undefined method `first' for nil:NilClass,70,4.64,0.08,18,true,29.1
794,560223977251394022,1281.57,585,449515.75,error: undefined method `first' for nil:NilClass,43796.58,error: undefined method `first' for nil:NilClass,57,14.19,0.185,22,false,37.5
795,3556684302066702,25885.81,795,270701.88,error: undefined method `first' for nil:NilClass,27878.39,error: undefined method `first' for nil:NilClass,69,7.58,0.675,4,false,15.2
796,6771316316431422,47135.61,475,384407.45,error: undefined method `first' for nil:NilClass,45959.03,error: undefined method `first' for nil:NilClass,48,5.23,0.163,5,true,11.8
797,3558744171607008,34071.48,822,35628.31,error: undefined method `first' for nil:NilClass,189711.11,error: undefined method `first' for nil:NilClass,71,12.65,0.887,18,true,21.2
798,3571222822298678,11177.24,586,260544.95,error: undefined method `first' for nil:NilClass,185532.54,error: undefined method `first' for nil:NilClass,49,11.83,0.981,7,true,25.7
799,3540385532727936,37181.02,650,115228.86,error: undefined method `first' for nil:NilClass,75476.36,error: undefined method `first' for nil:NilClass,32,10.56,0.399,20,false,5.7
800,3546987536619235,48350.34,822,348565.24,error: undefined method `first' for nil:NilClass,151777.07,error: undefined method `first' for nil:NilClass,42,28.6,0.561,15,false,14.9
801,6771119126159765,46266.94,337,289396.0,error: undefined method `first' for nil:NilClass,95637.34,error: undefined method `first' for nil:NilClass,66,31.47,0.33,19,false,2.8
802,3529567578008298,22180.95,565,427499.5,error: undefined method `first' for nil:NilClass,142963.43,error: undefined method `first' for nil:NilClass,81,35.73,0.163,2,false,5.9
803,490586308816098414,43808.44,839,110210.54,error: undefined method `first' for nil:NilClass,142779.04,error: undefined method `first' for nil:NilClass,44,12.08,0.731,19,true,11.1
804,564182155725618414,16374.9,428,442785.25,error: undefined method `first' for nil:NilClass,168429.92,error: undefined method `first' for nil:NilClass,81,31.64,0.296,5,false,14.9
805,3570334940198309,1075.95,392,459253.06,error: undefined method `first' for nil:NilClass,119265.58,error: undefined method `first' for nil:NilClass,76,21.28,0.464,8,false,24.4
806,3560386224807460,42840.7,536,126834.02,error: undefined method `first' for nil:NilClass,172907.08,error: undefined method `first' for nil:NilClass,25,8.71,0.721,23,false,32.9
807,4405289145204964,19348.59,580,191879.98,error: undefined method `first' for nil:NilClass,71333.62,error: undefined method `first' for nil:NilClass,27,20.41,0.888,17,false,36.3
808,4903060900785878,14618.77,316,196658.5,error: undefined method `first' for nil:NilClass,95321.25,error: undefined method `first' for nil:NilClass,61,28.43,0.661,21,true,12.3
809,0604035530330733,23416.14,822,24591.5,error: undefined method `first' for nil:NilClass,66170.42,error: undefined method `first' for nil:NilClass,53,16.28,0.093,9,true,8.7
810,374622347166497,41082.4,627,374433.28,error: undefined method `first' for nil:NilClass,141058.1,error: undefined method `first' for nil:NilClass,39,33.28,0.11,7,false,7.4
811,3550864979234942,23647.64,758,297595.06,error: undefined method `first' for nil:NilClass,25298.45,error: undefined method `first' for nil:NilClass,83,18.33,0.62,18,true,10.7
812,374622210098645,15455.48,848,459760.55,error: undefined method `first' for nil:NilClass,90444.96,error: undefined method `first' for nil:NilClass,54,31.82,0.077,1,true,35.9
813,564182565193980593,1167.97,656,150714.02,error: undefined method `first' for nil:NilClass,11168.65,error: undefined method `first' for nil:NilClass,16,9.77,0.04,21,true,18.6
814,3545458662236302,8800.39,532,237765.07,error: undefined method `first' for nil:NilClass,37429.6,error: undefined method `first' for nil:NilClass,74,27.53,0.313,2,true,37.7
815,3545563362333109,3083.75,530,477938.19,error: undefined method `first' for nil:NilClass,194890.59,error: undefined method `first' for nil:NilClass,84,31.32,0.345,13,true,23.7
816,30212464929921,12902.04,359,120965.18,error: undefined method `first' for nil:NilClass,47652.85,error: undefined method `first' for nil:NilClass,66,3.14,0.115,18,false,21.0
817,3548156787546541,40911.24,713,312357.47,error: undefined method `first' for nil:NilClass,146267.23,error: undefined method `first' for nil:NilClass,80,23.82,0.125,6,true,29.6
818,3534900017212713,24847.94,452,462036.28,error: undefined method `first' for nil:NilClass,91362.54,error: undefined method `first' for nil:NilClass,36,5.18,0.798,21,true,11.6
819,201950685753405,31833.52,742,158469.11,error: undefined method `first' for nil:NilClass,114685.15,error: undefined method `first' for nil:NilClass,67,2.48,0.402,11,true,34.2
820,374288288898959,34939.87,804,133234.67,error: undefined method `first' for nil:NilClass,34661.04,error: undefined method `first' for nil:NilClass,12,5.75,0.432,13,true,0.2
821,201911865213248,1550.35,336,171409.94,error: undefined method `first' for nil:NilClass,19334.67,error: undefined method `first' for nil:NilClass,80,18.18,0.367,15,false,13.6
822,30448642609155,4140.33,563,231331.8,error: undefined method `first' for nil:NilClass,139778.56,error: undefined method `first' for nil:NilClass,81,24.28,0.433,17,false,29.5
823,4041379751357,46679.53,760,387392.02,error: undefined method `first' for nil:NilClass,110137.74,error: undefined method `first' for nil:NilClass,54,26.38,0.091,2,true,0.1
824,5100136054242433,2062.62,567,198857.82,error: undefined method `first' for nil:NilClass,160681.18,error: undefined method `first' for nil:NilClass,76,17.65,0.792,24,true,18.4
825,346761404730541,16792.23,450,331784.16,error: undefined method `first' for nil:NilClass,178365.27,error: undefined method `first' for nil:NilClass,75,19.85,0.045,14,false,37.6
826,3533475961496100,46549.93,393,77866.52,error: undefined method `first' for nil:NilClass,2064.44,error: undefined method `first' for nil:NilClass,76,30.56,0.052,12,true,14.8
827,3560999756203203,6089.41,386,433762.31,error: undefined method `first' for nil:NilClass,169596.48,error: undefined method `first' for nil:NilClass,43,20.31,0.704,3,true,28.7
828,5002351452325370,8781.23,742,41846.88,error: undefined method `first' for nil:NilClass,52850.63,error: undefined method `first' for nil:NilClass,19,31.39,0.015,17,false,20.7
829,5253674744770848,34171.47,746,150866.07,error: undefined method `first' for nil:NilClass,188340.51,error: undefined method `first' for nil:NilClass,47,28.87,0.198,18,true,6.3
830,5002352347966741,13184.5,430,450678.08,error: undefined method `first' for nil:NilClass,86073.98,error: undefined method `first' for nil:NilClass,84,26.08,0.277,19,false,15.3
831,340282356908379,9581.79,698,270157.75,error: undefined method `first' for nil:NilClass,40819.82,error: undefined method `first' for nil:NilClass,68,2.5,0.286,0,false,29.7
832,56100104649382141,29157.01,680,346493.55,error: undefined method `first' for nil:NilClass,161571.22,error: undefined method `first' for nil:NilClass,48,9.72,0.708,21,false,29.8
833,3538967470674750,6088.5,486,124106.51,error: undefined method `first' for nil:NilClass,139979.66,error: undefined method `first' for nil:NilClass,54,20.49,0.17,1,false,1.8
834,3531955974182302,15626.18,670,22520.37,error: undefined method `first' for nil:NilClass,64715.36,error: undefined method `first' for nil:NilClass,23,20.25,0.645,6,true,28.2
835,3565511900279057,30827.16,429,109013.53,error: undefined method `first' for nil:NilClass,22603.05,error: undefined method `first' for nil:NilClass,21,35.78,0.598,18,true,15.7
836,3571577925745556,19712.82,585,476140.78,error: undefined method `first' for nil:NilClass,81786.83,error: undefined method `first' for nil:NilClass,30,27.57,0.268,21,false,37.3
837,201412797978727,6441.95,363,458469.67,error: undefined method `first' for nil:NilClass,196927.0,error: undefined method `first' for nil:NilClass,62,30.46,0.897,6,false,11.1
838,5214227518153754,42972.0,325,179768.53,error: undefined method `first' for nil:NilClass,119594.3,error: undefined method `first' for nil:NilClass,15,17.41,0.969,5,false,27.8
839,3532714757590671,41864.28,786,87028.03,error: undefined method `first' for nil:NilClass,103423.6,error: undefined method `first' for nil:NilClass,23,15.67,0.962,5,true,20.1
840,3583054772856361,15992.63,461,405476.66,error: undefined method `first' for nil:NilClass,14406.86,error: undefined method `first' for nil:NilClass,36,5.82,0.693,9,true,9.4
841,3551573553241525,35305.13,764,125254.77,error: undefined method `first' for nil:NilClass,172546.1,error: undefined method `first' for nil:NilClass,44,35.22,0.214,23,false,30.5
842,589390171121393994,45019.68,590,426853.24,error: undefined method `first' for nil:NilClass,125827.66,error: undefined method `first' for nil:NilClass,81,16.36,0.276,4,false,4.9
843,5048378939080902,49129.91,719,284972.95,error: undefined method `first' for nil:NilClass,59394.21,error: undefined method `first' for nil:NilClass,8,26.64,0.595,19,true,25.1
844,4913568199639463,12474.13,657,290592.8,error: undefined method `first' for nil:NilClass,173796.6,error: undefined method `first' for nil:NilClass,46,10.83,0.566,15,false,17.1
845,5602244070061606,30098.95,313,378214.99,error: undefined method `first' for nil:NilClass,197307.61,error: undefined method `first' for nil:NilClass,65,27.85,0.418,23,true,28.4
846,3583063346127985,44125.56,489,498905.44,error: undefined method `first' for nil:NilClass,13915.35,error: undefined method `first' for nil:NilClass,40,19.13,0.439,4,false,4.4
847,6331102477414059055,23774.19,541,120394.24,error: undefined method `first' for nil:NilClass,6314.49,error: undefined method `first' for nil:NilClass,69,5.27,0.761,7,false,19.5
848,3529597943952789,47569.82,521,199462.46,error: undefined method `first' for nil:NilClass,159738.46,error: undefined method `first' for nil:NilClass,18,21.49,0.283,17,true,14.6
849,561002468196542805,32138.49,531,441409.11,error: undefined method `first' for nil:NilClass,193540.73,error: undefined method `first' for nil:NilClass,69,5.54,0.429,5,true,9.4
850,3586523646372695,47614.31,355,44902.64,error: undefined method `first' for nil:NilClass,27907.39,error: undefined method `first' for nil:NilClass,12,9.94,0.779,16,false,5.7
851,5108753717429132,23308.84,578,416404.08,error: undefined method `first' for nil:NilClass,36072.27,error: undefined method `first' for nil:NilClass,48,33.72,0.908,5,true,16.6
852,5462011865655895,12323.96,459,468618.95,error: undefined method `first' for nil:NilClass,115751.42,error: undefined method `first' for nil:NilClass,29,20.73,0.213,15,false,19.6
853,4405373775073145,36756.51,592,48019.12,error: undefined method `first' for nil:NilClass,83824.29,error: undefined method `first' for nil:NilClass,68,10.62,0.171,5,true,37.2
854,6334293591230151,37935.28,841,281230.24,error: undefined method `first' for nil:NilClass,141141.29,error: undefined method `first' for nil:NilClass,33,14.18,0.68,6,false,32.5
855,201433081391864,21611.03,740,382713.74,error: undefined method `first' for nil:NilClass,119448.06,error: undefined method `first' for nil:NilClass,6,24.49,0.708,21,false,31.0
856,3573218238811292,28697.48,781,59774.81,error: undefined method `first' for nil:NilClass,51276.97,error: undefined method `first' for nil:NilClass,57,11.65,0.266,19,false,33.9
857,676797940200789148,20307.33,775,108910.28,error: undefined method `first' for nil:NilClass,97709.55,error: undefined method `first' for nil:NilClass,34,17.5,0.9,3,false,35.0
858,3577271053040485,27229.73,324,398277.91,error: undefined method `first' for nil:NilClass,13073.55,error: undefined method `first' for nil:NilClass,65,4.49,0.609,12,false,30.5
859,3535289632250574,29213.42,342,343280.0,error: undefined method `first' for nil:NilClass,20191.37,error: undefined method `first' for nil:NilClass,40,25.34,0.711,8,true,16.5
860,6759996217395568851,19710.51,462,465923.97,error: undefined method `first' for nil:NilClass,50697.36,error: undefined method `first' for nil:NilClass,40,32.24,0.597,11,false,24.4
861,3551395304695548,17864.56,775,159266.96,error: undefined method `first' for nil:NilClass,136309.51,error: undefined method `first' for nil:NilClass,82,11.71,0.507,9,false,18.8
862,3572395321636694,19292.88,828,65617.4,error: undefined method `first' for nil:NilClass,120063.85,error: undefined method `first' for nil:NilClass,70,24.5,0.935,8,false,29.0
863,502042877536082684,26886.83,527,336793.81,error: undefined method `first' for nil:NilClass,105880.96,error: undefined method `first' for nil:NilClass,24,34.98,0.467,23,true,38.5
864,5100171571081808,4286.14,745,133596.91,error: undefined method `first' for nil:NilClass,76009.79,error: undefined method `first' for nil:NilClass,34,21.63,0.141,16,true,18.4
865,3574727331027498,23417.29,434,69695.89,error: undefined method `first' for nil:NilClass,56925.81,error: undefined method `first' for nil:NilClass,47,24.42,0.07,18,true,14.5
866,4017958256305287,36243.07,751,334186.48,error: undefined method `first' for nil:NilClass,87680.46,error: undefined method `first' for nil:NilClass,46,2.05,0.313,1,false,32.0
867,4911846631293269,14164.77,846,49515.95,error: undefined method `first' for nil:NilClass,185913.25,error: undefined method `first' for nil:NilClass,23,2.17,0.184,5,false,34.1
868,4508660366724706,32891.71,352,451991.92,error: undefined method `first' for nil:NilClass,41669.52,error: undefined method `first' for nil:NilClass,17,7.93,0.427,23,false,0.0
